thread_id,thread_title,comment_count,pair_count,mean_disagree_probability,hard_disagree_rate,self_bleu_2,self_bleu_3,self_bleu_4,self_bertscore_mean_precision,self_bertscore_mean_recall,self_bertscore_mean_f1,self_bertscore_median_f1,self_bertscore_top_k_mean_f1,semantic_mean_cosine,semantic_median_cosine,semantic_top_k_mean_cosine,semantic_p90_cosine,story_count,not_story_count,story_rate,mean_story_probability,emotion_entropy,emotion_entropy_normalized,avg_labels_per_comment,emotion_shift_rate,dominant_emotion,dominant_emotion_share,polite_rate,somewhat_polite_rate,neutral_rate,impolite_rate,length_std,length_iqr,length_cv,max_depth,avg_depth,avg_branching_factor,structural_virality,toxicity_mean,toxicity_max,toxicity_p90,severe_toxicity_mean,severe_toxicity_max,severe_toxicity_p90,obscene_mean,obscene_max,obscene_p90,threat_mean,threat_max,threat_p90,insult_mean,insult_max,insult_p90,identity_attack_mean,identity_attack_max,identity_attack_p90,aggression_score_mean,aggression_score_max,aggression_score_p90
13raddh,"Chase Freedom Rise launches later this year, targets ""new-to-credit"" customers",51,1275,0.319646206437325,0.1836734693877551,0.05665294684886191,0.042075534258138446,0.0363815036243749,0.5175125573429407,0.5002105109831866,0.5061839305185805,0.5075658559799194,0.7541669607162476,0.2838425934314728,0.2722501754760742,0.7443722486495972,0.4859625995159149,2,49,0.0392156862745098,0.08476038605851285,1.635383898644315,0.49078137120651344,0.8627450980392157,0.62,neutral,0.5098039215686274,0.17647058823529413,0.11764705882352941,0.0784313725490196,0.6274509803921569,20.72642697346808,21.0,0.6673281411912071,6.0,2.196078431372549,1.5714285714285714,2.389830508474576,0.03203859151507655,0.8263542652130127,0.0021134326234459877,6.045018915747456e-05,0.001875871210359037,2.238258048237185e-06,0.03007799921682568,0.8110784292221069,7.745844050077721e-05,3.566355389564563e-05,0.00028542266227304935,7.082644879119471e-05,0.005098186778709265,0.1287715882062912,0.00037056583096273243,0.00014623112713475254,0.0016210837056860328,0.0001511054579168558,0.011242853730133229,0.29499609261984006,0.0004702302974237682
142tte7,New: Chase Freedom Rise Card For Those Signing Up For Their First Card; Students & Credit Building (Launching June 11th),58,1653,0.3110737580060959,0.08,0.056805469960218825,0.048166612043417815,0.04568509121329308,0.48124549290445884,0.4901974283686134,0.4795992913494237,0.4833274781703949,0.718052327632904,0.17030665278434753,0.1384071707725525,0.6763430833816528,0.37790417671203613,10,48,0.1724137931034483,0.1852372047844632,1.6196155211282344,0.48604925543512834,0.8448275862068966,0.6666666666666666,neutral,0.5689655172413793,0.13793103448275862,0.13793103448275862,0.25862068965517243,0.46551724137931033,18.07617814719242,25.75,0.7984907330823765,5.0,1.896551724137931,1.434782608695652,2.5145631067961167,0.003002661400763639,0.05001163110136986,0.0024962526047602254,3.5750241150269395e-06,4.42482705693692e-05,4.107807603759281e-06,0.0006620386672286008,0.016329830512404442,0.0001524901788798159,0.00019341260968789794,0.00912828091531992,7.042303332127631e-05,0.00035970671436596856,0.0047991396859288216,0.0003908054990461094,0.0002781994628784215,0.008060290478169918,0.00017092073539970432,0.0007499323131732593,0.010686906429630957,0.0005568538782919547
1d303hi,Chase Freedom Rise will now automatically upgrade to Freedom Unlimited after 1 year of use,30,435,0.3044374607227467,0.1111111111111111,0.057920167616190676,0.041525252750483355,0.035629492747147745,0.5054661021835503,0.5026840709406754,0.49990070722568997,0.5035053491592407,0.6478524208068848,0.2929271161556244,0.2881595492362976,0.7197645902633667,0.5475988984107971,9,21,0.3,0.3167768084133665,1.4199163213925368,0.42611920038421625,0.8333333333333334,0.6896551724137931,neutral,0.5666666666666667,0.2,0.13333333333333333,0.16666666666666666,0.5,49.03495351957282,37.5,1.2508916714176739,4.0,2.0,1.2857142857142858,1.736842105263158,0.0015267350041540339,0.01226512249559164,0.005979169625788927,2.4807791722499436e-06,1.2844562661484815e-05,3.171528237544418e-06,0.0002071202978186193,0.002322860760614276,0.0003186908696079635,3.84126570073325e-05,0.00027779012452811003,6.884519752929923e-05,0.0002302962377143558,0.00203451095148921,0.0005209621565882116,0.00010952135271509178,0.0006447176565416157,0.0001329020567936823,0.00035242772143028063,0.0024229899660592005,0.0014893334635265397
1heu654,Chase Freedom Unlimted to OG PC Success,22,231,0.3015757690776478,0.045454545454545456,0.06695246361973711,0.04512115782470681,0.0365849198125995,0.5091718957795726,0.5097581188142042,0.5069050977240394,0.5058358311653137,0.6039000749588013,0.3434663712978363,0.3310776948928833,0.672101616859436,0.5396142601966858,6,16,0.2727272727272727,0.3088935710151087,1.8417554236044023,0.5527138019231492,0.8636363636363636,0.8095238095238095,neutral,0.3181818181818182,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.5454545454545454,22.0276404126443,23.5,0.6005056865900553,6.0,2.9545454545454546,1.2142857142857142,2.586206896551724,0.0004409120857334611,0.0007349429070018232,0.0005641681142151354,1.4100448776265362e-06,1.8808058257491211e-06,1.5926846799629856e-06,2.9841517557956237e-05,4.677665856434032e-05,3.749824500118848e-05,1.9397744588125285e-05,2.5031864424818195e-05,2.341088038519956e-05,0.00010594308597236787,0.0001389761600876227,0.00011838082646136171,7.787908080817115e-05,0.00012727668217848986,0.00010135720513062551,0.00011256392658961803,0.00017417914817012084,0.00013774491521303389
1j3cehj,Chase Freedom Unlimited Rejected,14,91,0.30297605267592836,0.0,0.06372331477432118,0.053342303652874484,0.04974011518920563,0.48103582367792236,0.4937126033908718,0.485179507797891,0.49754154682159424,0.671473503112793,0.2367248684167862,0.2134128361940384,0.5305984616279602,0.48549872636795044,3,11,0.21428571428571427,0.24466474819928408,1.2265558156134033,0.36809139771223476,0.7857142857142857,0.6153846153846154,neutral,0.6428571428571429,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.5,15.392152784680212,14.75,0.7231212717634999,6.0,2.857142857142857,1.0,2.1538461538461537,0.0011080820217362738,0.0032643682789057493,0.002655791188590228,1.7493611851802728e-06,2.8016845590173034e-06,2.217726319031499e-06,4.8672034219115244e-05,9.601731289876625e-05,8.373615710297599e-05,4.784702910650854e-05,0.00011688634549500421,8.534723019693047e-05,0.00021111309719604572,0.0006344912108033895,0.000512102580978535,0.0001328636057483631,0.0005002147518098354,0.00022137213964015242,0.00025838785819858116,0.0007079494375072196,0.000632269356810866
1k764dp,Chase Freedom Rise to Freedom Unlimited - Upgrade or Apply?,16,120,0.2978506423532963,0.0625,0.062491297110909845,0.04434647274595048,0.03707632565611015,0.5174053326249123,0.4786445990204811,0.49314447740713757,0.4899347871541977,0.6268112659454346,0.28795379400253296,0.25784745812416077,0.6014925837516785,0.5136663913726807,3,13,0.1875,0.261637462885119,1.5808185358593017,0.4744062169750151,0.6875,0.6666666666666666,neutral,0.375,0.375,0.0625,0.1875,0.375,49.300735288634385,26.75,1.1668813086067311,7.0,2.75,1.1,2.310344827586207,0.0011889055858773645,0.009181114844977856,0.0018181974883191288,1.935760764126826e-06,5.1583110689534806e-06,3.0964378083808697e-06,7.196443175416789e-05,0.0003496163699310273,0.000187943791388534,4.111140111717759e-05,0.00016749407222960144,9.789325486053713e-05,0.0002064483733192901,0.0013552950695157051,0.0002627884241519496,0.00011189008978362835,0.00047633671783842146,0.00012851245992351323,0.00027037594043595925,0.001913509060652056,0.00041742150568779834
1kkz6q4,First CC - Chase freedom unlimited or Discover it Student,12,66,0.28804781660437584,0.0,0.0543030549284968,0.03336545152659695,0.025495685124812373,0.502087287830584,0.4872374182397669,0.4898059900962945,0.4794883131980896,0.6495039463043213,0.3461682200431824,0.37981390953063965,0.6112763285636902,0.572485089302063,1,11,0.08333333333333333,0.15539162031685314,0.8239592165010823,0.24727150268989923,0.8333333333333334,0.5454545454545454,neutral,0.6666666666666666,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.16666666666666666,56.45721093595278,33.5,0.9033153749752445,5.0,1.9166666666666667,1.0,1.9090909090909092,0.023514907113470446,0.2733250856399536,0.0035436378384474674,2.7658047846064924e-06,1.0316662155673839e-05,5.644828843287542e-06,0.00030720649313783116,0.002674870193004608,0.0005212176765780898,2.9099096839975875e-05,8.139721467159688e-05,5.2123176101304135e-05,0.022117293451932103,0.2638086974620819,0.00042791377200046565,0.00012273707640512535,0.0005057599628344178,0.00020157175167696554,0.007682334839428349,0.09006324326128379,0.0007953942036616964
1knnnih,"New to Credit Cards, Got Freedom Rise, C1 Savor, and CFU in Just 3 Months- My Wild Ride (March-May 2025)",5,10,0.32223843336105346,0.2,0.065355393744471,0.035084527951616866,0.02508696899632183,0.5243235051631927,0.5181792199611663,0.5193214386701583,0.5178485810756683,0.5603421330451965,0.3826069235801697,0.3541174829006195,0.3826069235801697,0.5920126438140869,1,4,0.2,0.23963344767689704,1.6094379124341005,0.4829949384917788,0.2,1.0,caring,0.2,0.6,0.2,0.0,0.2,31.811947441173732,18.0,0.467822756487849,2.0,1.2,1.0,1.0,0.07101090321084484,0.31823545694351196,0.20519508868455888,3.958918805437861e-05,0.00018071058730129153,0.00011362004261172844,0.048930569921503776,0.23878063261508942,0.1455810295417905,7.93608767708065e-05,0.0002023589186137542,0.0001759249222232029,0.013016775042342488,0.05615319311618805,0.037144208699464804,0.00029305345087777824,0.0008649819646961987,0.0006786585203371943,0.022228375281732347,0.10240288902423345,0.06481475506849772
1l5a6tu,Freedom Rise to Freedom Unlimited SUB,4,6,0.32013828307390213,0.0,0.06064571695060525,0.04415431411955601,0.03599540901928852,0.49781598647435504,0.533322681983312,0.5097283671299616,0.5122889876365662,0.5450431108474731,0.3228956162929535,0.36858558654785156,0.3228956162929535,0.47035521268844604,0,4,0.0,0.04172831866890192,-0.0,0.0,1.0,0.0,neutral,1.0,0.0,0.0,0.0,1.0,27.151197027018902,30.25,0.709835216392651,2.0,1.25,1.0,1.0,0.0007710940917604603,0.0009094735141843557,0.0008912944758776575,1.67902379644147e-06,2.4726439278310863e-06,2.23499268940941e-06,5.325886104401434e-05,8.710538531886414e-05,7.827145855117125e-05,4.2664786633395124e-05,0.00010349238436901942,8.088355280051475e-05,0.00016278973998851143,0.00020338682224974036,0.00019747030310099945,8.081827036221512e-05,9.096984285861254e-05,9.064844925887883e-05,0.00018538412893083964,0.000219787625724166,0.00021434680754737201
1lh4wz2,Why am I getting rejected from Chase Freedom Rise?,11,55,0.2933998839421706,0.0,0.0680580711359632,0.04522519464103496,0.036129924136753734,0.5137290423566645,0.5218760550022126,0.5146689707582647,0.50834059715271,0.6763132810592651,0.42321139574050903,0.4190402328968048,0.6672871708869934,0.6422284841537476,1,10,0.09090909090909091,0.12335608679462563,1.0335620542068176,0.3101736556236982,0.9090909090909091,0.7,neutral,0.6363636363636364,0.2727272727272727,0.0,0.18181818181818182,0.5454545454545454,42.68547278380385,59.0,0.7998981271240926,3.0,1.5454545454545454,1.0,1.3333333333333333,0.01628511472054842,0.17479023337364197,0.0005312921130098403,9.889018945779588e-06,9.46535001276061e-05,1.4821614513493842e-06,0.011097057410138817,0.12176897376775742,3.9506656321464106e-05,3.34108659775335e-05,0.00016070096171461046,2.5701574486447498e-05,0.002017425117215184,0.021125508472323418,0.00013518199557438493,0.00011760125860085033,0.0005567560438066721,9.475310798734426e-05,0.004926749731904431,0.05308280435322862,0.0001316852460983379
