thread_id,thread_title,comment_count,pair_count,mean_disagree_probability,hard_disagree_rate,self_bleu_2,self_bleu_3,self_bleu_4,self_bertscore_mean_precision,self_bertscore_mean_recall,self_bertscore_mean_f1,self_bertscore_median_f1,self_bertscore_top_k_mean_f1,semantic_mean_cosine,semantic_median_cosine,semantic_top_k_mean_cosine,semantic_p90_cosine,story_count,not_story_count,story_rate,mean_story_probability,emotion_entropy,emotion_entropy_normalized,avg_labels_per_comment,emotion_shift_rate,dominant_emotion,dominant_emotion_share,polite_rate,somewhat_polite_rate,neutral_rate,impolite_rate,length_std,length_iqr,length_cv,max_depth,avg_depth,avg_branching_factor,structural_virality,toxicity_mean,toxicity_max,toxicity_p90,severe_toxicity_mean,severe_toxicity_max,severe_toxicity_p90,obscene_mean,obscene_max,obscene_p90,threat_mean,threat_max,threat_p90,insult_mean,insult_max,insult_p90,identity_attack_mean,identity_attack_max,identity_attack_p90,aggression_score_mean,aggression_score_max,aggression_score_p90
thread_000,Title: Wyndham Rewards Earner Plus Card – Worth the $75 Annual Fee for 10 Free Nights? I’m a casual traveler (2-3 hotel ,3,6,,,0.0542014064875448,0.039968201494277024,0.03508323834943788,0.4867170751094818,0.5425628572702408,0.5116321394840876,0.5166962444782257,0.5543035268783569,0.379220575094223,0.3547145128250122,0.379220575094223,0.5252963304519653,0,3,0.0,0.03753493477900823,0.5623351446188083,0.16875769266311968,1.0,0.6666666666666666,neutral,0.75,0.3333333333333333,0.0,0.6666666666666666,0.0,5.734883511361751,7.0,0.27749436345298795,1.0,1.0,0.0,0.0,0.0004312154584719489,0.00046474876580759883,0.00045518272090703247,1.4627650368007987e-06,1.55373038523976e-06,1.5364096270786831e-06,2.963888740244632e-05,3.6020985135110095e-05,3.431098048167769e-05,2.1017927186524805e-05,2.2035525034880266e-05,2.1920953440712764e-05,0.0001052694739579844,0.00011034138151444495,0.00010930223506875337,8.324640900051843e-05,8.710521797183901e-05,8.625890623079612e-05,0.00011197515350937059,0.00011898131327825467,0.00011702900941751674
thread_001,**Title:** Rebuilding credit after bankruptcy - Firstcard Secured experience? **Body:** I filed for Chapter 7 about 18 m,8,28,,,0.05939496775285649,0.04198880183151107,0.03407724257424365,0.4929520527521769,0.5276077667872111,0.5078257123629252,0.5058339834213257,0.5648373961448669,0.3976033627986908,0.38336795568466187,0.6054537892341614,0.6209988594055176,2,6,0.25,0.20810282160528004,1.4750763110546947,0.44267280310989576,0.8571428571428571,0.8333333333333334,neutral,0.42857142857142855,0.375,0.125,0.25,0.25,23.065125189341593,19.5,0.6406979219261554,1.0,1.0,0.0,0.0,0.00042523145384620875,0.00046352349454537034,0.0004584802984027192,1.4487563078091625e-06,1.6252282648565597e-06,1.546925784623454e-06,2.9448548275468056e-05,3.664310133899562e-05,3.494398151815403e-05,2.1186614048929187e-05,2.4129356461344287e-05,2.2467858616437298e-05,0.00010462461250426713,0.00011453568731667474,0.00011308955799904652,7.482539785996778e-05,8.890839671948925e-05,8.140031495713629e-05,0.00010946089714044167,0.00011645613257845373,0.00011606236826651184
thread_002,Title: Choice Privileges Mastercard - $0 annual fee hotel card worth it? Body: Saw the offer for 60k bonus points when s,7,21,,,0.09172038985841298,0.06485131353233278,0.0547062019030897,0.5270440379778544,0.5303211212158203,0.5282751142978668,0.5265317559242249,0.5740151405334473,0.23701737821102142,0.20730352401733398,0.3771543800830841,0.4805561602115631,0,7,0.0,0.027788020936506137,0.45056120886630463,0.13521415251989277,0.8333333333333334,0.2,neutral,0.8333333333333334,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,3.1091263510296048,5.5,0.15545631755148023,1.0,1.0,0.0,0.0,0.0005764990762275245,0.0010746188927441835,0.0009065697318874301,1.5605965667678641e-06,1.9916408291464904e-06,1.8061767605104252e-06,3.3930961373178956e-05,4.6061242755968124e-05,4.154752459726297e-05,3.7462722892606894e-05,0.00010657135135261342,7.263111328938978e-05,0.00012149965706547456,0.00017028821457643062,0.0001632613508263603,8.410777497504438e-05,0.00013003616186324507,0.00011023527767974884,0.0001425101315167662,0.0002549279173535979,0.00021595183269482735
thread_004,"Delta SkyMiles Reserve Amex is my life. Airport lounges, priority boarding, companion certs... totally worth the $550 fe",3,3,,,0.06531738133384023,0.04651960865207765,0.037113924846684666,0.49455805619557697,0.5570629835128784,0.5235058069229126,0.49590927362442017,0.5919471383094788,0.56939697265625,0.5367370247840881,0.56939697265625,0.6297003626823425,1,2,0.3333333333333333,0.33160290494561195,0.6365141682948128,0.1910189384688593,1.0,1.0,neutral,0.6666666666666666,0.0,0.0,0.0,1.0,6.5,6.5,0.18309859154929578,1.0,1.0,0.0,0.0,0.0005266394873615354,0.0007337864371947944,0.0006825583870522677,1.4840857147646602e-06,1.7340288422929007e-06,1.6629995343464545e-06,3.8937174394959584e-05,5.896675793337636e-05,5.340542702469975e-05,2.055918351591875e-05,2.537481668696273e-05,2.404964507149998e-05,0.00012511875199076408,0.00015102926408872008,0.00014609716017730535,7.910076480281229e-05,8.42059962451458e-05,8.3770502533298e-05,0.00013197324129679246,0.0001758495501652154,0.00016525603568879889
thread_005,"So I finally got approved for the Discover it Secured Credit Card today! Credit score was 580 last year, now 640. Deposi",9,28,,,0.08315182886315903,0.05689531343763459,0.047176139169159775,0.5188477138678232,0.5222592072354423,0.5188599816626973,0.5174511075019836,0.590813398361206,0.32111459970474243,0.31169426441192627,0.5003369450569153,0.5426430702209473,0,8,0.0,0.10274724918417633,0.7356219397587946,0.22076134208224704,1.0,0.42857142857142855,neutral,0.75,0.0,0.0,0.125,0.875,6.437196594791867,3.25,0.24998821727347054,1.0,1.0,0.0,0.0,0.04644788586948481,0.4086560606956482,0.08422074541449553,2.898855149800915e-06,8.107255780487321e-06,7.24730416550301e-06,0.00027881081627533096,0.0021003156434744596,0.0005120039510075006,3.641448529378977e-05,6.109519017627463e-05,5.782863154308871e-05,0.037100544987576235,0.3321457803249359,0.06681396304629748,0.00024517217389075086,0.0012136207660660148,0.0005060771945863964,0.01401862119794512,0.12388160800552821,0.02543804204979099
thread_006,"Unpopular opinion: Capital One Quicksilver is dead if Wells Fargo Active Cash exists. Quicksilver: 1.5% flat, $200 bonus",8,21,,,0.06841720116560791,0.051090151637812616,0.04419236470976964,0.521264241210052,0.5231379898531097,0.519909221146788,0.5243100821971893,0.5679427981376648,0.21960081160068512,0.23245252668857574,0.33888572454452515,0.35637104511260986,0,6,0.0,0.028102110760907333,0.9556998911125343,0.286807093680539,0.7142857142857143,0.6666666666666666,neutral,0.5714285714285714,0.0,0.0,0.3333333333333333,0.6666666666666666,5.82141639885766,9.75,0.30110774476849966,1.0,1.0,0.0,0.0,0.0004900513304164633,0.0006360727129504085,0.0005856202566064893,1.432748703678044e-06,1.7198749446833972e-06,1.5628441474291321e-06,3.209977580809209e-05,4.489201455726288e-05,4.041122410853859e-05,2.2586083105125e-05,2.6055669877678156e-05,2.556874242145568e-05,0.00011863165036629653,0.00015512075333390385,0.00013749230274697765,7.90439826232614e-05,9.365368896396831e-05,9.039130454766565e-05,0.00012397426183715274,0.00015682555579132895,0.00014587815263666926
thread_009,Title: One Key+ Card $350 bonus vs Chase Sapphire Reserve - which is the better play for budget travelers? I saw the One,4,15,,,0.06942696616189162,0.0486833448725302,0.041181562519011006,0.5225967288017273,0.5331681450208028,0.5269195159276326,0.5356600880622864,0.5822479724884033,0.26697543263435364,0.23134788870811462,0.3458726406097412,0.43071019649505615,0,4,0.0,0.020243234932422638,0.45056120886630463,0.13521415251989277,0.8333333333333334,0.4,neutral,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,5.261891294962297,4.25,0.16572885968385187,1.0,1.0,0.0,0.0,0.00043838589772349223,0.0005402978276833892,0.0005114579253131524,1.413988940157651e-06,1.4335973901324905e-06,1.4332841260511486e-06,3.0508876534440788e-05,3.451482916716486e-05,3.329947612655815e-05,2.1344261313060997e-05,2.706127634155564e-05,2.52501647992176e-05,0.0001103297654481139,0.00012528302613645792,0.00012200990822748282,7.12384771759389e-05,7.32897751731798e-05,7.277940021594986e-05,0.00011220354452253409,0.00013325197096492047,0.00012742539924488484
thread_010,PayPal Cashback Mastercard® - The Ultimate No Fee Backup? Seems like a solid card for everyday spend. 3% cash back when ,9,21,,,0.07529452858474303,0.05607355373702809,0.049302071897698384,0.5296593393598285,0.5178966153235662,0.5221783291725886,0.5179003477096558,0.5648136734962463,0.16973185539245605,0.14434827864170074,0.26871925592422485,0.30866310000419617,0,7,0.0,0.036800816655159,0.7356219397587946,0.22076134208224704,0.875,0.5714285714285714,neutral,0.75,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,9.856107606091623,5.5,0.4285264176561575,1.0,1.0,0.0,0.0,0.0004747529358913501,0.0007598815718665719,0.0005574945127591491,1.484183826505614e-06,1.8195770508100395e-06,1.7060061736628995e-06,3.070037948620868e-05,5.066640005679801e-05,3.878428688040004e-05,2.261924358511654e-05,3.166784517816268e-05,2.5357897538924592e-05,0.0001116912389989011,0.00015226617688313127,0.00013375128619372845,8.376401254079408e-05,0.00010370587551733479,0.00010315070248907432,0.00012083533238814602,0.00018321891337791385,0.0001385825588423965
thread_011,Application denied due to 'security service' block? Anyone else having opensky issues? Tried applying for the opensky Pl,5,15,,,0.07933620465633132,0.05245104497719809,0.042564941749019064,0.5243641376495362,0.5277965486049652,0.5255447924137115,0.5246499180793762,0.5905739068984985,0.19973494112491608,0.16646736860275269,0.27361342310905457,0.43740981817245483,1,4,0.2,0.24999464377760888,1.6094379124341005,0.4829949384917788,0.8,1.0,neutral,0.2,0.0,0.2,0.2,0.6,5.912698199637793,11.0,0.20530202082075671,1.0,1.0,0.0,0.0,0.0009394193883053958,0.0013252065982669592,0.0013052170164883138,2.5141882133539182e-06,4.202036052447511e-06,3.917821231880225e-06,8.589106073486619e-05,0.00014310108963400126,0.00014266420621424913,3.370250378793571e-05,4.697074837167747e-05,4.539878646028228e-05,0.00015237614134093745,0.0002405985869700089,0.00021191771083977075,0.00010898441105382517,0.00014610450307372957,0.00014111091441009193,0.0002204812822393857,0.0003033657757972226,0.00029779907012349817
thread_012,Title: Wells Fargo Active Cash - 2% flat rate or just hype? Body: Saw the promo for $200 bonus after $500 spend. I usual,10,36,,,0.06765466886110902,0.04791602150568697,0.04072793206933565,0.5085165990723504,0.5235777861542172,0.5137690272596147,0.5125318169593811,0.5803517699241638,0.30547791719436646,0.2967092990875244,0.46889036893844604,0.4681708812713623,0,8,0.0,0.029897757107391953,1.303092403761719,0.3910601524554097,1.0,0.625,neutral,0.5555555555555556,0.3,0.2,0.3,0.2,8.0,8.75,0.34782608695652173,1.0,1.0,0.0,0.0,0.0058772162621608,0.0548996701836586,0.005938141513615827,1.7415206343684986e-06,4.546222044155002e-06,1.8421292224957131e-06,0.00010559703114267904,0.0008003314142115414,0.00011283985149930204,2.6094009263033514e-05,6.361645500874147e-05,2.8831039526266966e-05,0.003299997699650703,0.03205334022641182,0.0033122483997431004,0.00011529306066222489,0.0004247250617481768,0.00011970668201684008,0.001570989930585635,0.014707704927180506,0.0015843879996812827
