thread_id,thread_title,comment_count,pair_count,mean_disagree_probability,hard_disagree_rate,self_bleu_2,self_bleu_3,self_bleu_4,self_bertscore_mean_precision,self_bertscore_mean_recall,self_bertscore_mean_f1,self_bertscore_median_f1,self_bertscore_top_k_mean_f1,semantic_mean_cosine,semantic_median_cosine,semantic_top_k_mean_cosine,semantic_p90_cosine,story_count,not_story_count,story_rate,mean_story_probability,emotion_entropy,emotion_entropy_normalized,avg_labels_per_comment,emotion_shift_rate,dominant_emotion,dominant_emotion_share,polite_rate,somewhat_polite_rate,neutral_rate,impolite_rate,length_std,length_iqr,length_cv,max_depth,avg_depth,avg_branching_factor,structural_virality,toxicity_mean,toxicity_max,toxicity_p90,severe_toxicity_mean,severe_toxicity_max,severe_toxicity_p90,obscene_mean,obscene_max,obscene_p90,threat_mean,threat_max,threat_p90,insult_mean,insult_max,insult_p90,identity_attack_mean,identity_attack_max,identity_attack_p90,aggression_score_mean,aggression_score_max,aggression_score_p90
152qqb8,Capital One secured vs unsecured,7,21,0.30587491393089294,0.0,0.07964023047529138,0.05397397917331014,0.04356089543049901,0.5502877476669493,0.506663856052217,0.5241412321726481,0.5267002582550049,0.6113371253013611,0.4034901261329651,0.4020470976829529,0.53616863489151,0.5977064371109009,1,6,0.14285714285714285,0.1795592105814389,1.5498260458782016,0.46510532026040424,0.8571428571428571,1.0,neutral,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,13.732131246511905,16.0,0.47352176712110017,5.0,2.857142857142857,1.25,2.066666666666667,0.12566908583227945,0.8755128383636475,0.35114683608990194,3.2679245448109995e-06,1.2264946235518437e-05,6.438120681195873e-06,0.00028257618396310136,0.001629197970032692,0.0007393948180833837,3.108760211034678e-05,6.003527596476488e-05,5.0758763973135504e-05,0.11630158315529115,0.8132492899894714,0.3254836934094786,0.00010198522483863468,0.0002429431478958577,0.0001597334674443119,0.040398264320504584,0.28178442828220795,0.1129311424449271
15seg8f,I currently have a capital one secured card with a 200 dollar limit. Want something with a higher limit and rewards.,10,45,0.2700022116303444,0.0,0.05148474344304991,0.030436026494499495,0.023197195331585787,0.47665550112724303,0.531474420759413,0.500116209851371,0.5086787343025208,0.6237797141075134,0.43655097484588623,0.39481881260871887,0.7020245790481567,0.6989357471466064,3,7,0.3,0.3219962153583765,1.2275294114572126,0.3683835754104631,0.8,0.6666666666666666,neutral,0.6,0.4,0.4,0.0,0.2,62.1402446084661,90.0,0.8144199817623342,4.0,2.0,1.0,1.5,0.0005928985599894076,0.0012629468692466617,0.000856936437776312,1.8702555848904012e-06,3.226748049200978e-06,3.1276750178221844e-06,5.998542728775646e-05,0.0002094261144520715,9.856101896730248e-05,2.33539578402997e-05,4.450085907592438e-05,3.145851787849096e-05,0.00012426709872670472,0.00023294631682801992,0.00014639377623097967,7.709491001151036e-05,0.0001261673023691401,0.00010282886869390493,0.00014657836824009488,0.00030679149540446815,0.00020192272183976452
15xee7q,Capital one increase credit line,8,28,0.3049050271511078,0.0,0.09717334869804155,0.07208237277814225,0.06214170379202193,0.548092463186809,0.5562250060694558,0.5479539185762405,0.5442810952663422,0.672562837600708,0.39306560158729553,0.43596044182777405,0.5304079651832581,0.5263651013374329,2,6,0.25,0.27111722296103835,0.37677016125643675,0.11306933896341992,0.875,0.2857142857142857,neutral,0.875,0.25,0.125,0.25,0.375,19.299854274061243,15.25,0.6353861489402878,7.0,3.625,1.0,2.6666666666666665,0.0005170560834812932,0.0009144795476458967,0.0007622425269801169,1.766285492976749e-06,3.3544422421982745e-06,2.19134406052035e-06,4.8825208978087176e-05,0.00015705841360613704,7.610344910062848e-05,2.5743776859599166e-05,4.331693344283849e-05,3.972946469730232e-05,0.00010770469452836551,0.00013444219075608999,0.00013138271315256135,7.503606502723414e-05,9.58722157520242e-05,8.775304522714577e-05,0.00012935535239459267,0.00022282082140160733,0.00018352694033865188
188j7ay,Credit Tanked bc of Capital One HELP,12,66,0.3004392782847087,0.0,0.06780621879579245,0.05216899438009656,0.04598893835195667,0.4846051123106118,0.5160839273170992,0.4977764704010703,0.4994152933359146,0.6560797691345215,0.3275166153907776,0.3231094479560852,0.6026908755302429,0.5479269623756409,4,8,0.3333333333333333,0.34520749577010673,1.6326309271543518,0.48995519997916026,0.75,0.8181818181818182,neutral,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.5,42.877976087186454,12.0,1.092432511775451,8.0,3.6666666666666665,1.1111111111111112,3.608695652173913,0.0780513185673044,0.9313826560974121,0.0006792299100197852,0.0005773947983887714,0.006912467535585165,1.9192222339370347e-06,0.07712635205674208,0.9251400232315063,5.797743506263942e-05,7.438077227561735e-05,0.0006358578102663159,5.07923994518933e-05,0.011434363884594253,0.1359989494085312,0.0001331529252638575,0.000282192121630942,0.0025324441958218813,0.00011807203627540731,0.02792433370015601,0.3337670663798538,0.0001672330662074728
18dpdge,Capital One Question about Quicksilver card?,6,15,0.2906687557697296,0.2,0.05409214942427997,0.032766146615682674,0.024645989464349174,0.49015865921974183,0.5199006934960683,0.4991292854150136,0.49610602855682373,0.6025856137275696,0.386089026927948,0.3156042993068695,0.4819961488246918,0.6868267059326172,0,6,0.0,0.03475710656493902,1.242453324894,0.37286226613644224,1.0,0.8,neutral,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,51.21658802467116,74.5,0.7129919446589953,3.0,1.8333333333333333,1.5,1.5,0.0005480222074159732,0.0012283067917451262,0.0008388850255869329,1.6875636864218297e-06,3.093772647844162e-06,2.3460075908587896e-06,5.266432162898127e-05,0.00014757819008082151,9.326642248197459e-05,2.2533992705575656e-05,5.074750151834451e-05,3.4347015571256634e-05,0.000125494724973881,0.0002024422719841823,0.00016416724247392267,6.906035378051456e-05,9.16768767638132e-05,8.372580487048253e-05,0.00013657719403189125,0.00028730756745668867,0.00020110381771587527
192l594,Capital One Platinum Secured -am I doing the right thing?,8,28,0.31440195068717003,0.125,0.045175300299167546,0.033722417100226505,0.028386728225455155,0.471581223819937,0.5056329433407102,0.48540342492716654,0.5003258883953094,0.5442597270011902,0.24034757912158966,0.18097269535064697,0.47761088609695435,0.5531877875328064,1,7,0.125,0.15946349315345287,1.559581156259877,0.4680328447721463,0.75,0.7142857142857143,gratitude,0.25,0.625,0.125,0.0,0.25,41.41255848169731,47.5,0.8811182655680279,5.0,2.625,1.2,2.0625,0.00048176921700360253,0.0006633091252297163,0.0006282860005740076,1.4781726491719382e-06,1.972024392671301e-06,1.717373515930376e-06,3.380508201189514e-05,4.968799476046115e-05,4.6419065620284526e-05,2.4267235403385712e-05,4.350093877292238e-05,3.7930118196527474e-05,0.00011176006319146836,0.00013188870798330754,0.000124371030688053,7.351884687523125e-05,0.00011325500236125663,9.675951732788234e-05,0.00012109976952245914,0.00015861446320286632,0.00015318881834029222
1978eum,Two Capital One cards within four months,5,10,0.31234994530677795,0.2,0.08510724438650162,0.08201339536403326,0.08465544706885209,0.48587863743305204,0.47294163405895234,0.4790674239397049,0.4733191281557083,0.6251944303512573,0.1657663881778717,0.08637252449989319,0.1657663881778717,0.41510826349258423,1,4,0.2,0.2799523647874594,0.9502705392332347,0.28517773633985943,0.8,0.75,neutral,0.6,0.2,0.0,0.4,0.4,2.7856776554368237,2.0,0.33971678724839316,3.0,1.6,1.0,1.3333333333333333,0.0006235696200747043,0.0007732387166470289,0.000762928812764585,1.99172268366965e-06,3.5089096854790114e-06,2.931037488451693e-06,5.285897459543776e-05,0.00010885258234338835,8.77131722518243e-05,3.070902967010625e-05,3.9417882362613454e-05,3.8184705044841397e-05,0.00012265377736184747,0.0001637142850086093,0.00015807695453986525,8.274068750324659e-05,0.00012481263547670096,0.00010669081239029765,0.0001524206353148353,0.00018704833655647235,0.00018311449312022888
1asrnoz,Capital One Platinum Secured Utilization ,3,3,0.24042634665966034,0.0,0.027569980580754983,0.013967802750962497,0.010052760143632248,0.46152086059252423,0.5462112029393514,0.4894770681858063,0.49048587679862976,0.5443561673164368,0.39991775155067444,0.2940005362033844,0.39991775155067444,0.6004007458686829,0,3,0.0,0.026624770835042,-0.0,0.0,1.0,0.0,neutral,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,77.59868269214083,91.5,0.8751731130692574,1.0,1.0,0.0,0.0,0.0005597049409213165,0.0008118241676129401,0.0007364495482761413,1.941443012280312e-06,3.116666903224541e-06,2.7901262001250872e-06,4.762463443815553e-05,8.624267502455041e-05,7.564343759440817e-05,2.233401695169353e-05,2.534441591706127e-05,2.465232209942769e-05,0.00011075285146944225,0.00011486018047435209,0.00011458532826509326,8.335388217043753e-05,0.0001002357093966566,9.629821433918551e-05,0.0001376186281605543,0.00019027063588813084,0.00017466208710175126
1bron75,Capital One Secured Platinum - How Long Until Unlock,3,3,0.2982533474763234,0.0,0.042957864333940186,0.03229655346035335,0.02823865442921773,0.473274568716685,0.44382381439208984,0.45778704682985943,0.4374598562717438,0.506145715713501,0.32960402965545654,0.2570796310901642,0.32960405945777893,0.433979332447052,0,3,0.0,0.15607281277577081,1.0986122886681096,0.32969533691986563,1.3333333333333333,1.0,neutral,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,12.970050972229146,14.0,0.42758409798557623,3.0,2.0,1.0,1.3333333333333333,0.0010646351729519665,0.002230290323495865,0.0018973600468598305,1.8952191188266927e-06,2.698895514186006e-06,2.4936600993896717e-06,4.9629865922421836e-05,8.721277117729187e-05,7.6230844570091e-05,4.678787384667279e-05,9.174098522635177e-05,7.952678352012299e-05,0.00017167572271622097,0.0002973778173327446,0.00026007117994595317,0.00010174744966207072,0.0001582963886903599,0.00014371583820320665,0.00023939521736969656,0.00047793619690613315,0.000409899725533099
1c6svvf,CapitalOne credit line increase?,5,10,0.3274005651473999,0.2,0.055208636218435116,0.038313109288154006,0.03127863547445921,0.43891853392124175,0.5720156341791153,0.4867105096578598,0.5032890439033508,0.6166832447052002,0.2538180947303772,0.19113916158676147,0.2538180947303772,0.4940038323402405,1,4,0.2,0.20528641752898694,0.6730116670092565,0.20197189726925563,1.0,0.75,gratitude,0.6,0.4,0.0,0.0,0.6,36.04441704342019,23.0,0.9242158216261587,3.0,1.8,1.0,1.25,0.001163174433168024,0.0034814849495887756,0.0024719128850847487,1.551976561131596e-06,2.373805955357966e-06,2.059115740848938e-06,6.239773501874879e-05,0.0001873756555141881,0.00013242825370980428,3.0099089417490178e-05,5.096180393593386e-05,4.612418269971386e-05,0.00028494899597717447,0.0008765799575485289,0.0006053156685084106,8.543911972083151e-05,0.00012688516289927065,0.00010900266934186221,0.00027126855831056674,0.0007876102225736759,0.0005607175494181623
